YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,CC27,95,476
2020-06,WEEKDAY,9,TRAIN,CC27,508,5185
2020-06,WEEKDAY,19,TRAIN,NE11,2440,2298
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,NE11,479,654
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,PE6,973,964
2020-06,WEEKDAY,20,TRAIN,PE6,2186,2915
2020-06,WEEKDAY,8,TRAIN,PE3,4768,2632
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,PE3,824,699
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,EW29,1952,1436
2020-06,WEEKDAY,14,TRAIN,EW29,6243,4239
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,EW32,511,113
2020-06,WEEKDAY,20,TRAIN,EW32,3785,582
2020-06,WEEKDAY,10,TRAIN,CC17,1404,850
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,CC17,485,300
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,CC25,818,614
2020-06,WEEKDAY,13,TRAIN,CC25,2513,1932
2020-06,WEEKDAY,17,TRAIN,NS19,28286,35048
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,NS19,7393,8135
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,CC4/DT15,478,2382
2020-06,WEEKDAY,10,TRAIN,CC4/DT15,1908,7217
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,CC20,486,518
2020-06,WEEKDAY,20,TRAIN,CC20,1503,1714
2020-06,WEEKDAY,21,TRAIN,BP4,785,1149
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,BP4,147,436
2020-06,WEEKDAY,19,TRAIN,EW20,8927,10821
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,EW20,2213,2547
2020-06,WEEKDAY,13,TRAIN,PE5,5443,5055
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,PE5,962,1000
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,CC26,435,440
2020-06,WEEKDAY,13,TRAIN,CC26,1163,1790
2020-06,WEEKDAY,11,TRAIN,SW5,3745,3569
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,SW5,1543,1427
2020-06,WEEKDAY,0,TRAIN,EW18,8,78
2020-06,WEEKENDS/HOLIDAY,0,TRAIN,EW18,14,49
2020-06,WEEKDAY,18,TRAIN,BP9,1563,3140
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,BP9,491,395
2020-06,WEEKDAY,21,TRAIN,CC28,605,1873
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,CC28,259,676
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,PE1,671,651
2020-06,WEEKDAY,17,TRAIN,PE1,1709,3207
2020-06,WEEKDAY,16,TRAIN,EW14/NS26,23829,5889
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,2394,1380
2020-06,WEEKDAY,9,TRAIN,NS4/BP1,20597,14169
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,NS4/BP1,6080,4783
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,BP13,344,238
2020-06,WEEKDAY,8,TRAIN,BP13,2257,653
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,10285,11180
2020-06,WEEKDAY,15,TRAIN,EW2/DT32,26763,32933
2020-06,WEEKDAY,15,TRAIN,PW7,811,1518
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,PW7,313,453
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NE11,8,16
2020-06,WEEKDAY,5,TRAIN,NE11,79,186
2020-06,WEEKDAY,16,TRAIN,PE1,1394,2600
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,PE1,579,648
2020-06,WEEKDAY,18,TRAIN,NS23,20194,15245
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,NS23,7231,5605
2020-06,WEEKDAY,19,TRAIN,SE2,1577,5382
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,SE2,748,1100
2020-06,WEEKDAY,5,TRAIN,NS15,3796,1495
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NS15,623,152
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,DT1/PB6,3877,2130
2020-06,WEEKDAY,6,TRAIN,DT1/PB6,35693,19889
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,10803,9263
2020-06,WEEKDAY,16,TRAIN,NE4/DT19,29359,21472
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,SE1,486,907
2020-06,WEEKDAY,19,TRAIN,SE1,1581,4010
2020-06,WEEKDAY,10,TRAIN,CC28,1633,1071
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,CC28,682,417
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,EW18,2212,2307
2020-06,WEEKDAY,9,TRAIN,EW18,8050,11790
2020-06,WEEKDAY,11,TRAIN,SW2,1965,1289
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,SW2,886,553
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,DT23,315,282
2020-06,WEEKDAY,13,TRAIN,DT23,1057,1143
2020-06,WEEKDAY,12,TRAIN,BP10,2101,2152
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,BP10,778,798
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,NE10,2615,1957
2020-06,WEEKDAY,10,TRAIN,NE10,6752,5093
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,31,653
2020-06,WEEKDAY,6,TRAIN,CC4/DT15,181,3644
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,EW24/NS1,5089,11728
2020-06,WEEKDAY,7,TRAIN,EW24/NS1,33313,105256
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,DT17,751,259
2020-06,WEEKDAY,20,TRAIN,DT17,5276,599
2020-06,WEEKDAY,6,TRAIN,CC6,674,2416
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,CC6,106,689
2020-06,WEEKDAY,5,TRAIN,CC8,856,159
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,CC8,84,16
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,CC23,186,719
2020-06,WEEKDAY,9,TRAIN,CC23,1102,10135
2020-06,WEEKDAY,15,TRAIN,NS18,7438,8831
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,NS18,2661,2767
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,EW32,532,251
2020-06,WEEKDAY,14,TRAIN,EW32,2580,1249
2020-06,WEEKENDS/HOLIDAY,0,TRAIN,SW3,0,53
2020-06,WEEKDAY,0,TRAIN,SW3,3,88
2020-06,WEEKDAY,18,TRAIN,EW16/NE3,47131,10009
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3,3328,2785
2020-06,WEEKDAY,5,TRAIN,NS7,589,2564
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NS7,126,475
2020-06,WEEKDAY,22,TRAIN,DT23,686,461
2020-06,WEEKENDS/HOLIDAY,22,TRAIN,DT23,209,136
2020-06,WEEKDAY,6,TRAIN,TE1,84,662
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,TE1,7,80
2020-06,WEEKDAY,18,TRAIN,SW6,1796,4313
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,SW6,588,675
2020-06,WEEKDAY,14,TRAIN,EW13/NS25,12908,14445
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,EW13/NS25,6258,7450
2020-06,WEEKDAY,7,TRAIN,PE2,8795,5267
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,PE2,877,233
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,EW4,1651,2098
2020-06,WEEKDAY,19,TRAIN,EW4,6569,9678
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,CC6,775,1309
2020-06,WEEKDAY,10,TRAIN,CC6,1428,2746
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,NS12,2138,1076
2020-06,WEEKDAY,11,TRAIN,NS12,4473,2556
2020-06,WEEKDAY,9,TRAIN,CG1/DT35,1633,11903
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,412,1707
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,EW30,94,69
2020-06,WEEKDAY,21,TRAIN,EW30,1100,164
2020-06,WEEKDAY,16,TRAIN,CC24,16809,2785
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,CC24,1608,557
2020-06,WEEKDAY,15,TRAIN,PE1,1469,2377
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,PE1,650,698
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,EW32,197,1103
2020-06,WEEKDAY,6,TRAIN,EW32,615,7053
2020-06,WEEKDAY,19,TRAIN,PW7,740,2031
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,PW7,225,471
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,SW2,680,711
2020-06,WEEKDAY,17,TRAIN,SW2,1982,3293
2020-06,WEEKDAY,22,TRAIN,CC4/DT15,4183,377
2020-06,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,1938,152
2020-06,WEEKDAY,8,TRAIN,EW5,31920,16612
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,EW5,5666,3605
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,CC24,1031,1091
2020-06,WEEKDAY,18,TRAIN,CC24,24307,4109
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,DT24,1112,557
2020-06,WEEKDAY,7,TRAIN,DT24,8212,4135
2020-06,WEEKDAY,0,TRAIN,EW32,0,9
2020-06,WEEKENDS/HOLIDAY,0,TRAIN,EW32,0,5
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,1903,2179
2020-06,WEEKDAY,19,TRAIN,CC10/DT26,10859,9266
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,DT6,750,604
2020-06,WEEKDAY,17,TRAIN,DT6,4224,2519
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,CC14,850,819
2020-06,WEEKDAY,14,TRAIN,CC14,3551,4153
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,NS23,1149,6813
2020-06,WEEKDAY,10,TRAIN,NS23,3690,17597
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,EW9,1576,3463
2020-06,WEEKDAY,21,TRAIN,EW9,4067,8909
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,NE10,1047,2053
2020-06,WEEKDAY,21,TRAIN,NE10,2733,5090
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,NE13,4154,3427
2020-06,WEEKDAY,14,TRAIN,NE13,11359,11054
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,BP4,387,180
2020-06,WEEKDAY,10,TRAIN,BP4,2104,1674
2020-06,WEEKDAY,17,TRAIN,EW3,15146,15069
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,EW3,3286,3549
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,SW4,220,189
2020-06,WEEKDAY,11,TRAIN,SW4,650,407
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,DT34,433,607
2020-06,WEEKDAY,20,TRAIN,DT34,1440,1629
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,PW7,302,467
2020-06,WEEKDAY,16,TRAIN,PW7,1194,1668
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,PE1,774,672
2020-06,WEEKDAY,12,TRAIN,PE1,1995,1780
2020-06,WEEKDAY,18,TRAIN,NE8,15863,17297
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,NE8,5060,5358
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,DT10,555,341
2020-06,WEEKDAY,13,TRAIN,DT10,3625,1174
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,1581,1834
2020-06,WEEKDAY,20,TRAIN,NS17/CC15,4228,6042
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,CC3,734,735
2020-06,WEEKDAY,14,TRAIN,CC3,1577,1460
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,EW31,323,99
2020-06,WEEKDAY,14,TRAIN,EW31,1353,570
2020-06,WEEKENDS/HOLIDAY,0,TRAIN,NE11,2,14
2020-06,WEEKDAY,0,TRAIN,NE11,5,25
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,DT10,431,352
2020-06,WEEKDAY,16,TRAIN,DT10,2527,1503
2020-06,WEEKDAY,10,TRAIN,EW3,8399,5996
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,EW3,2813,1908
2020-06,WEEKDAY,23,TRAIN,EW26,867,5919
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,EW26,333,2535
2020-06,WEEKDAY,9,TRAIN,DT27,3062,6965
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,DT27,782,783
2020-06,WEEKDAY,6,TRAIN,NE11,2362,3842
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,NE11,297,309
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,DT33,2797,1081
2020-06,WEEKDAY,10,TRAIN,DT33,7377,2606
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,DT7,414,393
2020-06,WEEKDAY,19,TRAIN,DT7,1522,1331
2020-06,WEEKDAY,14,TRAIN,EW5,16858,16856
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,EW5,6369,6245
2020-06,WEEKDAY,14,TRAIN,PE4,820,1104
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,PE4,277,341
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,BP12,500,425
2020-06,WEEKDAY,12,TRAIN,BP12,2139,1021
2020-06,WEEKDAY,16,TRAIN,DT24,2229,3573
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,DT24,751,899
2020-06,WEEKDAY,21,TRAIN,EW33,980,331
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,EW33,177,117
2020-06,WEEKDAY,9,TRAIN,NE12/CC13,16175,7750
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,4202,2590
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,SW2,215,582
2020-06,WEEKDAY,21,TRAIN,SW2,500,1379
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,NE11,618,616
2020-06,WEEKDAY,14,TRAIN,NE11,3673,2155
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,EW28,1868,110
2020-06,WEEKDAY,5,TRAIN,EW28,11964,466
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,BP7,257,198
2020-06,WEEKDAY,9,TRAIN,BP7,820,688
2020-06,WEEKDAY,15,TRAIN,EW30,2071,168
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,EW30,441,63
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,NS18,2999,2568
2020-06,WEEKDAY,14,TRAIN,NS18,9454,7546
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,1799,2204
2020-06,WEEKDAY,14,TRAIN,CG1/DT35,4454,4576
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,SW6,811,606
2020-06,WEEKDAY,12,TRAIN,SW6,2896,1657
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,CC8,259,405
2020-06,WEEKDAY,23,TRAIN,CC8,506,960
2020-06,WEEKDAY,15,TRAIN,DT24,2149,3138
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,DT24,756,849
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,DT5,1606,1795
2020-06,WEEKDAY,9,TRAIN,DT5,5100,4725
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,PE7,409,76
2020-06,WEEKDAY,6,TRAIN,PE7,5084,746
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,EW17,3159,2577
2020-06,WEEKDAY,7,TRAIN,EW17,27712,18007
2020-06,WEEKDAY,23,TRAIN,DT13,626,591
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,DT13,274,206
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,BP13,217,29
2020-06,WEEKDAY,5,TRAIN,BP13,1559,126
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,PE7,706,738
2020-06,WEEKDAY,15,TRAIN,PE7,1665,2738
2020-06,WEEKDAY,10,TRAIN,PE6,3345,3149
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,PE6,1324,1133
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,NS22,3949,18579
2020-06,WEEKDAY,10,TRAIN,NS22,8950,41931
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,BP5,395,364
2020-06,WEEKDAY,19,TRAIN,BP5,1510,1534
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,SW1,271,375
2020-06,WEEKDAY,18,TRAIN,SW1,2666,1521
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,EW22,793,533
2020-06,WEEKDAY,11,TRAIN,EW22,3808,2154
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,BP7,75,272
2020-06,WEEKDAY,21,TRAIN,BP7,192,776
2020-06,WEEKDAY,20,TRAIN,PW1,218,104
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,PW1,85,39
2020-06,WEEKDAY,10,TRAIN,NS21/DT11,17230,19481
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,6500,7058
2020-06,WEEKDAY,23,TRAIN,EW27,1471,7108
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,EW27,580,3173
2020-06,WEEKDAY,6,TRAIN,NS10,77682,19533
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,NS10,8908,3132
2020-06,WEEKDAY,5,TRAIN,NE1/CC29,300,82
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NE1/CC29,58,11
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,SE4,681,740
2020-06,WEEKDAY,17,TRAIN,SE4,1631,3077
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,CC2,423,207
2020-06,WEEKDAY,18,TRAIN,CC2,2473,799
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,EW15,1259,362
2020-06,WEEKDAY,23,TRAIN,EW15,3604,1117
2020-06,WEEKDAY,11,TRAIN,DT22,1767,2486
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,DT22,656,1115
2020-06,WEEKDAY,23,TRAIN,NS23,4587,1040
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,NS23,2274,387
2020-06,WEEKDAY,17,TRAIN,DT1/PB6,20500,34693
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,DT1/PB6,5382,6393
2020-06,WEEKDAY,15,TRAIN,DT10,4013,1428
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,DT10,500,344
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,2658,2134
2020-06,WEEKDAY,19,TRAIN,CG1/DT35,13802,5120
2020-06,WEEKDAY,6,TRAIN,CC2,918,1045
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,CC2,312,198
2020-06,WEEKDAY,8,TRAIN,EW29,5943,35575
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,EW29,2215,3736
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,DT7,237,195
2020-06,WEEKDAY,21,TRAIN,DT7,521,580
2020-06,WEEKDAY,13,TRAIN,EW26,14487,10969
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,EW26,5673,4252
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,CC14,675,974
2020-06,WEEKDAY,19,TRAIN,CC14,2360,3952
2020-06,WEEKDAY,14,TRAIN,SW6,3292,2460
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,SW6,612,598
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,EW29,2617,1233
2020-06,WEEKDAY,15,TRAIN,EW29,9776,2474
2020-06,WEEKDAY,5,TRAIN,NE10,972,434
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NE10,125,51
2020-06,WEEKDAY,18,TRAIN,CE1/DT16,4276,1789
2020-06,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,1941,1219
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,NE5,2022,949
2020-06,WEEKDAY,20,TRAIN,NE5,6789,2041
2020-06,WEEKDAY,21,TRAIN,NE8,9346,6242
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,NE8,4188,2648
2020-06,WEEKDAY,10,TRAIN,NS27/CE2,498,1080
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2,129,213
2020-06,WEEKDAY,11,TRAIN,CC16,4152,2416
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,CC16,1126,747
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,EW17,5208,5883
2020-06,WEEKDAY,17,TRAIN,EW17,20395,25113
2020-06,WEEKDAY,14,TRAIN,DT25,1638,1401
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,DT25,487,428
2020-06,WEEKDAY,13,TRAIN,CC28,1842,1559
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,CC28,752,643
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NE9,233,0
2020-06,WEEKDAY,5,TRAIN,NE9,2288,43
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,DT7,414,443
2020-06,WEEKDAY,15,TRAIN,DT7,3533,1699
2020-06,WEEKENDS/HOLIDAY,6,TRAIN,CC3,69,745
2020-06,WEEKDAY,6,TRAIN,CC3,97,3040
2020-06,WEEKDAY,9,TRAIN,CC20,2181,2058
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,CC20,694,508
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3,2887,3996
2020-06,WEEKDAY,8,TRAIN,EW16/NE3,12077,52923
2020-06,WEEKDAY,11,TRAIN,EW18,6757,6217
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,EW18,2630,2075
2020-06,WEEKDAY,5,TRAIN,CC17,1095,111
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,CC17,130,25
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,BP2,766,438
2020-06,WEEKDAY,12,TRAIN,BP2,1825,1354
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,10968,9319
2020-06,WEEKDAY,17,TRAIN,EW12/DT14,31374,18464
2020-06,WEEKENDS/HOLIDAY,22,TRAIN,PE7,145,519
2020-06,WEEKDAY,22,TRAIN,PE7,288,1127
2020-06,WEEKDAY,19,TRAIN,BP9,1024,2190
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,BP9,380,397
2020-06,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,7617,6650
2020-06,WEEKDAY,11,TRAIN,NE17/PTC,17160,15528
2020-06,WEEKDAY,21,TRAIN,NS7,3051,670
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,NS7,895,239
2020-06,WEEKDAY,21,TRAIN,BP5,634,796
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,BP5,236,338
2020-06,WEEKDAY,23,TRAIN,CC19/DT9,463,371
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,175,141
2020-06,WEEKENDS/HOLIDAY,9,TRAIN,EW27,6753,5088
2020-06,WEEKDAY,9,TRAIN,EW27,22813,18293
2020-06,WEEKDAY,8,TRAIN,EW15,5978,47810
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,EW15,1254,3153
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,EW22,68,249
2020-06,WEEKDAY,23,TRAIN,EW22,155,523
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,851,1224
2020-06,WEEKDAY,8,TRAIN,CE1/DT16,2102,4360
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,DT33,1942,2965
2020-06,WEEKDAY,19,TRAIN,DT33,5622,18347
2020-06,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,1065,2508
2020-06,WEEKDAY,8,TRAIN,NS24/NE6/CC1,6896,13467
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,PE1,40,301
2020-06,WEEKDAY,23,TRAIN,PE1,74,634
2020-06,WEEKDAY,19,TRAIN,NE1/CC29,20895,11370
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,7599,4396
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,BP11,610,235
2020-06,WEEKDAY,7,TRAIN,BP11,8523,2205
2020-06,WEEKENDS/HOLIDAY,20,TRAIN,BP4,216,446
2020-06,WEEKDAY,20,TRAIN,BP4,659,1539
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,CC3,152,792
2020-06,WEEKDAY,7,TRAIN,CC3,457,3618
2020-06,WEEKENDS/HOLIDAY,10,TRAIN,DT13,615,2063
2020-06,WEEKDAY,10,TRAIN,DT13,1828,5989
2020-06,WEEKDAY,7,TRAIN,SW7,4432,2218
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,SW7,403,156
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,DT30,396,1142
2020-06,WEEKDAY,21,TRAIN,DT30,831,3546
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,NE14,5283,5847
2020-06,WEEKDAY,15,TRAIN,NE14,14055,17825
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,8141,6164
2020-06,WEEKDAY,17,TRAIN,NE1/CC29,26596,14218
2020-06,WEEKDAY,14,TRAIN,NS8,10796,11351
2020-06,WEEKENDS/HOLIDAY,14,TRAIN,NS8,4141,3695
2020-06,WEEKENDS/HOLIDAY,22,TRAIN,DT25,199,510
2020-06,WEEKDAY,22,TRAIN,DT25,544,1272
2020-06,WEEKDAY,19,TRAIN,DT23,3252,1114
2020-06,WEEKENDS/HOLIDAY,19,TRAIN,DT23,347,252
2020-06,WEEKDAY,7,TRAIN,CG2,2232,7420
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,CG2,693,1963
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,CC12,61,10
2020-06,WEEKDAY,5,TRAIN,CC12,355,91
2020-06,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3,2192,5407
2020-06,WEEKDAY,7,TRAIN,EW16/NE3,11294,60187
2020-06,WEEKDAY,16,TRAIN,NS23,15920,12025
2020-06,WEEKENDS/HOLIDAY,16,TRAIN,NS23,6565,6546
2020-06,WEEKDAY,5,TRAIN,PE6,1234,105
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,PE6,162,28
2020-06,WEEKENDS/HOLIDAY,21,TRAIN,CC22/EW21,2149,1250
2020-06,WEEKDAY,21,TRAIN,CC22/EW21,6598,3248
2020-06,WEEKDAY,23,TRAIN,NS8,1643,4255
2020-06,WEEKENDS/HOLIDAY,23,TRAIN,NS8,769,1659
2020-06,WEEKDAY,0,TRAIN,EW33,1,16
2020-06,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,9
2020-06,WEEKENDS/HOLIDAY,13,TRAIN,NS16,9721,10072
2020-06,WEEKDAY,13,TRAIN,NS16,26482,24525
2020-06,WEEKENDS/HOLIDAY,15,TRAIN,SW4,206,195
2020-06,WEEKDAY,15,TRAIN,SW4,473,934
2020-06,WEEKENDS/HOLIDAY,12,TRAIN,DT6,761,470
2020-06,WEEKDAY,12,TRAIN,DT6,1978,1737
2020-06,WEEKDAY,17,TRAIN,BP8,2355,1968
2020-06,WEEKENDS/HOLIDAY,17,TRAIN,BP8,465,396
2020-06,WEEKENDS/HOLIDAY,5,TRAIN,NE13,325,146
